Datetime,Water Temperature,Ambient Temperature,Humidity,Water Level,Rain,Light,UV,Turbidity,Dissolved Oxygen,pH,Total Dissolved Solids
2021-11-03 20:46:01,17.44,17.0,88.0,31.46,1023.0,11.0,0.0,-1283.62,6.61,3.32,285.46
2021-11-03 20:46:06,17.44,17.0,88.0,31.1,1023.0,11.0,0.0,-1538.33,6.52,3.36,288.84
2021-11-03 20:46:11,17.44,17.0,88.0,31.46,1023.0,11.0,0.0,-1452.62,6.74,3.25,287.15
2021-11-03 20:46:16,17.38,17.0,88.0,30.59,1023.0,11.0,0.0,-1395.93,6.52,3.3,285.46
2021-11-03 20:46:21,17.44,17.0,88.0,31.46,1023.0,11.0,0.0,-1145.24,6.74,3.32,284.62
2021-11-03 20:46:26,17.44,16.9,88.0,31.03,1023.0,10.0,0.0,-1466.85,6.48,3.36,283.78
2021-11-03 20:46:31,17.44,16.9,88.0,31.46,1023.0,11.0,0.0,-1509.67,6.52,3.37,282.95
2021-11-03 20:46:36,17.44,16.9,88.0,31.05,1023.0,11.0,0.0,-1241.87,6.43,3.37,286.3
2021-11-03 20:46:41,17.44,16.9,88.0,31.44,1023.0,11.0,0.0,-1438.41,6.65,3.34,287.99
2021-11-03 20:46:46,17.44,16.9,89.0,31.54,1023.0,11.0,0.0,-1228.0,6.52,3.3,283.78
2021-11-03 20:46:51,17.38,16.9,89.0,31.56,1023.0,11.0,0.0,-955.26,6.69,3.3,282.95
2021-11-03 20:46:56,17.44,16.9,89.0,31.15,1023.0,11.0,0.0,-1381.81,6.52,3.3,282.11
2021-11-03 20:47:01,17.44,16.9,89.0,31.46,1023.0,10.0,0.0,-1241.87,6.74,3.26,287.99
2021-11-03 20:47:06,17.44,16.9,89.0,31.03,1023.0,11.0,0.0,-1438.41,6.56,3.3,283.78
2021-11-03 20:47:11,17.44,16.9,89.0,31.46,1023.0,11.0,0.0,-809.07,6.61,3.37,282.95
2021-11-03 20:47:16,17.38,16.9,91.0,31.13,1023.0,11.0,0.0,-1567.07,6.43,3.32,285.46
2021-11-03 20:47:21,17.38,16.9,91.0,31.56,1023.0,11.0,0.0,-1353.64,6.65,3.28,284.62
2021-11-03 20:47:26,17.44,17.0,90.0,31.05,1023.0,11.0,0.0,-1509.67,6.61,3.25,284.62
2021-11-03 20:47:31,17.44,17.0,90.0,31.46,1023.0,11.0,0.0,-1269.68,6.83,3.28,282.95
2021-11-03 20:47:36,17.44,17.0,89.0,31.05,1023.0,11.0,0.0,-1367.72,6.83,3.36,284.62
2021-11-03 20:47:41,17.38,17.0,89.0,31.03,1023.0,10.0,0.0,-1424.23,6.74,3.34,283.78
2021-11-03 20:47:46,17.38,17.0,89.0,31.05,1023.0,11.0,0.0,-1036.15,6.83,3.26,286.3
2021-11-03 20:47:51,17.38,17.0,89.0,31.56,1023.0,10.0,0.0,-1726.78,6.78,3.3,284.62
2021-11-03 20:47:56,17.38,17.0,90.0,31.05,1023.0,12.0,0.0,-1104.16,6.87,3.32,285.46
2021-11-03 20:48:01,17.38,17.0,90.0,31.46,1023.0,11.0,0.0,-1325.57,6.69,3.26,283.78
2021-11-03 20:48:06,17.44,17.0,91.0,31.05,1023.0,11.0,0.0,-1367.72,6.91,3.34,285.46
2021-11-03 20:48:11,17.38,17.0,91.0,31.46,1023.0,11.0,0.0,-1339.59,6.65,3.36,284.62
2021-11-03 20:48:16,17.38,17.0,90.0,31.54,1023.0,11.0,0.0,-1353.64,6.69,3.3,286.3
2021-11-03 20:48:21,17.38,17.0,90.0,31.1,1023.0,11.0,0.0,-1297.58,6.65,3.34,287.15
2021-11-03 20:48:26,17.44,17.1,90.0,30.62,1023.0,11.0,0.0,-1410.07,6.65,3.3,287.99
2021-11-03 20:48:31,17.38,17.1,90.0,31.56,1023.0,10.0,0.0,-968.69,6.74,3.34,282.95
2021-11-03 20:48:36,17.38,17.1,90.0,30.98,1023.0,11.0,0.0,-1269.68,6.65,3.26,285.46
2021-11-03 20:48:41,17.38,17.1,90.0,31.44,1023.0,11.0,0.0,-1367.72,6.65,3.34,285.46
2021-11-03 20:48:46,17.44,17.1,88.0,31.05,1023.0,11.0,0.0,-1297.58,6.65,3.34,283.78
2021-11-03 20:48:51,17.38,17.1,88.0,31.46,1023.0,11.0,0.0,-1452.62,6.69,3.32,286.3
2021-11-03 20:48:56,17.38,17.1,87.0,31.05,1023.0,11.0,0.0,-915.12,6.83,3.28,284.62
2021-11-03 20:49:01,17.38,17.1,87.0,31.61,1023.0,11.0,0.0,-1353.64,6.52,3.34,283.78
2021-11-03 20:49:06,17.38,17.0,88.0,31.05,1023.0,11.0,0.0,-1353.64,6.61,3.34,288.84
2021-11-03 20:49:11,17.38,17.0,88.0,31.05,1023.0,10.0,0.0,-1283.62,6.61,3.37,283.78
2021-11-03 20:49:16,17.38,17.0,88.0,31.05,1023.0,11.0,0.0,-1874.32,6.52,3.32,285.46
2021-11-03 20:49:21,17.38,17.0,88.0,31.46,1023.0,10.0,0.0,-1145.24,6.69,3.28,282.11
2021-11-03 20:49:26,17.38,17.1,89.0,31.05,1023.0,11.0,0.0,-1495.37,6.69,3.32,287.15
2021-11-03 20:49:31,17.38,17.1,89.0,31.44,1023.0,11.0,0.0,-1410.07,6.78,3.34,282.11
2021-11-03 20:49:36,17.38,17.1,89.0,31.46,1023.0,10.0,0.0,-1200.32,6.78,3.32,284.62
2021-11-03 20:49:41,17.38,17.1,89.0,31.46,1023.0,11.0,0.0,-1466.85,6.69,3.32,285.46
2021-11-03 20:49:46,17.38,17.1,89.0,30.59,1023.0,10.0,0.0,-1214.15,6.74,3.36,287.15
2021-11-03 20:49:51,17.38,17.1,89.0,31.56,1023.0,10.0,0.0,-1339.59,6.69,3.34,286.3
2021-11-03 20:49:56,17.38,17.1,89.0,31.13,1023.0,11.0,0.0,-1339.59,6.78,3.36,282.95
2021-11-03 20:50:01,17.38,17.1,89.0,31.46,1023.0,11.0,0.0,-1353.64,6.69,3.34,287.99
2021-11-03 20:50:06,17.38,17.1,88.0,30.62,1023.0,11.0,0.0,-1624.84,6.65,3.36,285.46
2021-11-03 20:50:11,17.38,17.1,88.0,31.46,1023.0,11.0,0.0,-1200.32,6.87,3.3,284.62
2021-11-03 20:50:16,17.38,17.1,88.0,31.05,1023.0,10.0,0.0,-1117.83,6.74,3.37,282.95
2021-11-03 20:50:21,17.38,17.1,88.0,31.46,1023.0,11.0,0.0,-1452.62,6.83,3.3,287.99
2021-11-03 20:50:26,17.38,17.1,88.0,31.56,1023.0,11.0,0.0,-1228.0,6.74,3.3,284.62
2021-11-03 20:50:31,17.38,17.1,88.0,31.56,1023.0,11.0,0.0,-1438.41,6.69,3.28,282.95
2021-11-03 20:50:36,17.38,17.1,89.0,31.05,1023.0,10.0,0.0,-1200.32,6.61,3.28,285.46
2021-11-03 20:50:41,17.38,17.1,89.0,31.44,1023.0,11.0,0.0,-1889.19,6.61,3.3,282.95
2021-11-03 20:50:46,17.38,17.1,90.0,31.05,1023.0,11.0,0.0,-1325.57,6.61,3.28,287.99
2021-11-03 20:50:51,17.38,17.1,90.0,31.15,1023.0,11.0,0.0,-1325.57,6.56,3.36,280.44
2021-11-03 20:50:56,17.38,17.1,90.0,31.05,1023.0,11.0,0.0,-1829.82,6.52,3.3,282.95
2021-11-03 20:51:01,17.38,17.1,90.0,31.44,1023.0,11.0,0.0,-1367.72,6.78,3.3,284.62
2021-11-03 20:51:06,17.38,17.1,89.0,31.51,1023.0,11.0,0.0,-1186.52,6.69,3.3,286.3
2021-11-03 20:51:11,17.38,17.1,89.0,31.44,1023.0,11.0,0.0,-1424.23,6.74,3.32,288.84
2021-11-03 20:51:16,17.38,17.1,88.0,31.0,1023.0,11.0,0.0,-1186.52,6.69,3.37,287.15
2021-11-03 20:51:21,17.38,17.1,88.0,31.56,1023.0,11.0,0.0,-1339.59,6.69,3.32,283.78
2021-11-03 20:51:26,17.38,17.1,87.0,31.05,1023.0,11.0,0.0,-1610.36,6.65,3.36,281.27
2021-11-03 20:51:31,17.38,17.1,87.0,31.46,1023.0,10.0,0.0,-1311.56,6.69,3.39,282.11
2021-11-03 20:51:36,17.38,17.1,88.0,31.1,1023.0,10.0,0.0,-1353.64,6.74,3.26,287.15
2021-11-03 20:51:41,17.38,17.1,88.0,31.51,1023.0,10.0,0.0,-1325.57,6.65,3.34,287.15
2021-11-03 20:51:46,17.38,17.1,89.0,31.0,1023.0,11.0,0.0,-1800.27,6.56,3.37,283.78
2021-11-03 20:51:51,17.38,17.1,89.0,31.46,1023.0,11.0,0.0,-1063.29,6.69,3.34,287.15
2021-11-03 20:51:56,17.38,17.1,89.0,31.05,1023.0,11.0,0.0,-1410.07,6.48,3.39,287.15
2021-11-03 20:52:01,17.38,17.1,89.0,31.05,1023.0,11.0,0.0,-1438.41,6.69,3.36,284.62
2021-11-03 20:52:06,17.38,17.1,87.0,31.0,1023.0,11.0,0.0,-809.07,6.69,3.36,285.46
2021-11-03 20:52:11,17.38,17.1,87.0,31.46,1023.0,10.0,0.0,-1325.57,6.56,3.28,287.15
2021-11-03 20:52:16,17.38,17.1,87.0,31.05,1023.0,11.0,0.0,-1410.07,6.74,3.28,287.15
2021-11-03 20:52:21,17.38,17.1,87.0,31.56,1023.0,10.0,0.0,-1311.56,6.65,3.26,282.11
2021-11-03 20:52:26,17.38,17.1,88.0,31.41,1023.0,11.0,0.0,-1186.52,6.87,3.34,289.69
2021-11-03 20:52:31,17.38,17.1,88.0,31.05,1023.0,11.0,0.0,-1509.67,6.65,3.36,287.99
2021-11-03 20:52:36,17.38,17.1,88.0,31.0,1023.0,11.0,0.0,-1367.72,6.56,3.3,287.99
2021-11-03 20:52:41,17.38,17.1,88.0,31.05,1023.0,11.0,0.0,-982.14,6.78,3.34,284.62
2021-11-03 20:52:46,17.38,17.1,87.0,31.1,1023.0,11.0,0.0,-1367.72,6.61,3.45,282.95
2021-11-03 20:52:51,17.38,17.1,87.0,31.46,1023.0,10.0,0.0,-1552.69,6.61,3.41,281.27
2021-11-03 20:52:56,17.38,17.1,88.0,30.64,1023.0,10.0,0.0,-982.14,6.69,3.39,286.3
2021-11-03 20:53:01,17.38,17.1,88.0,31.46,1023.0,11.0,0.0,-1424.23,6.61,3.37,287.15
2021-11-03 20:53:06,17.38,17.1,88.0,31.41,1023.0,11.0,0.0,-1255.76,6.52,3.47,287.99
2021-11-03 20:53:11,17.38,17.1,88.0,31.46,1023.0,10.0,0.0,-1311.56,6.61,3.48,286.3
2021-11-03 20:53:16,17.38,17.1,88.0,31.41,1023.0,11.0,0.0,-1297.58,6.69,3.43,287.15
2021-11-03 20:53:21,17.38,17.1,88.0,31.0,1023.0,11.0,0.0,-1495.37,6.65,3.39,284.62
2021-11-03 20:53:26,17.38,17.1,88.0,31.42,1023.0,11.0,0.0,-1241.87,6.78,3.39,282.95
2021-11-03 20:53:31,17.38,17.1,88.0,31.03,1023.0,10.0,0.0,-1367.72,6.65,3.39,284.62
2021-11-03 20:53:36,17.38,17.1,88.0,31.51,1023.0,11.0,0.0,-1410.07,6.69,3.45,282.11
2021-11-03 20:53:41,17.38,17.1,88.0,31.56,1023.0,11.0,0.0,-1090.51,6.87,3.37,287.99
2021-11-03 20:53:46,17.38,17.0,89.0,30.59,1023.0,11.0,0.0,-1395.93,6.65,3.37,282.95
2021-11-03 20:53:51,17.38,17.0,89.0,31.46,1023.0,11.0,0.0,-1325.57,6.83,3.39,284.62
2021-11-03 20:53:56,17.38,17.0,90.0,31.02,1023.0,10.0,0.0,-1200.32,6.61,3.3,287.15
2021-11-03 20:54:01,17.38,17.0,90.0,31.46,1023.0,11.0,0.0,-1756.11,6.61,3.28,285.46
2021-11-03 20:54:06,17.38,17.1,90.0,31.51,1023.0,11.0,0.0,-968.69,6.69,3.36,287.15
2021-11-03 20:54:11,17.38,17.1,90.0,31.54,1023.0,10.0,0.0,-1367.72,6.56,3.3,283.78
2021-11-03 20:54:16,17.38,17.1,89.0,31.0,1023.0,11.0,0.0,-1172.74,6.65,3.37,287.15
2021-11-03 20:54:21,17.38,17.1,89.0,31.0,1023.0,11.0,0.0,-1639.33,6.61,3.34,283.78
2021-11-03 20:54:26,17.38,17.1,90.0,31.41,1023.0,11.0,0.0,-1325.57,6.65,3.3,282.95
2021-11-03 20:54:31,17.38,17.1,90.0,31.0,1023.0,11.0,0.0,-875.19,6.74,3.34,284.62
2021-11-03 20:54:36,17.38,17.1,88.0,31.0,1023.0,11.0,0.0,-1785.53,6.61,3.32,287.15
2021-11-03 20:54:41,17.38,17.1,88.0,31.56,1023.0,11.0,0.0,-1022.61,6.87,3.34,286.3
2021-11-03 20:54:46,17.38,17.1,88.0,31.0,1023.0,10.0,0.0,-1741.44,6.61,3.39,284.62
2021-11-03 20:54:51,17.38,17.1,88.0,31.46,1023.0,11.0,0.0,-861.92,6.74,3.34,287.15
2021-11-03 20:54:56,17.38,17.1,87.0,31.1,1023.0,11.0,0.0,-1353.64,6.74,3.26,285.46
2021-11-03 20:55:01,17.38,17.1,87.0,31.15,1023.0,11.0,0.0,-1283.62,6.78,3.26,284.62
2021-11-03 20:55:06,17.38,17.0,88.0,30.59,1023.0,11.0,0.0,-1829.82,6.61,3.21,284.62
2021-11-03 20:55:11,17.38,17.0,88.0,31.46,1023.0,11.0,0.0,-1241.87,6.78,3.25,287.99
2021-11-03 20:55:16,17.38,17.1,88.0,31.41,1023.0,11.0,0.0,-1255.76,6.78,3.32,282.95
2021-11-03 20:55:21,17.38,17.1,88.0,31.03,1023.0,11.0,0.0,-1438.41,6.83,3.25,282.95
2021-11-03 20:55:26,17.38,17.0,88.0,31.1,1023.0,11.0,0.0,-1283.62,6.78,3.37,284.62
2021-11-03 20:55:31,17.38,17.0,88.0,31.13,1023.0,11.0,0.0,-1874.32,6.78,3.26,282.11
2021-11-03 20:55:36,17.38,17.0,87.0,31.41,1023.0,11.0,0.0,-1076.89,6.96,3.25,282.11
2021-11-03 20:55:41,17.38,17.0,87.0,31.05,1023.0,11.0,0.0,-1353.64,6.91,3.3,284.62
2021-11-03 20:55:46,17.38,17.0,87.0,31.0,1023.0,11.0,0.0,-1131.53,6.83,3.19,286.3
2021-11-03 20:55:51,17.38,17.0,87.0,31.56,1023.0,10.0,0.0,-1353.64,6.87,3.3,282.95
2021-11-03 20:55:56,17.38,17.0,88.0,31.1,1023.0,11.0,0.0,-1874.32,6.65,3.25,287.15
2021-11-03 20:56:01,17.38,17.0,88.0,31.0,1023.0,11.0,0.0,-875.19,6.96,3.25,286.3
2021-11-03 20:56:06,17.38,17.0,87.0,31.0,1023.0,11.0,0.0,-1682.96,6.61,3.36,284.62
2021-11-03 20:56:11,17.38,17.0,87.0,31.0,1023.0,11.0,0.0,-1255.76,6.87,3.25,283.78
2021-11-03 20:56:16,17.38,17.0,87.0,31.0,1023.0,11.0,0.0,-1228.0,6.78,3.32,282.11
2021-11-03 20:56:21,17.38,17.0,87.0,31.05,1023.0,10.0,0.0,-1726.78,6.69,3.25,287.15
2021-11-03 20:56:26,17.38,16.9,87.0,30.59,1023.0,11.0,0.0,-1090.51,6.91,3.3,283.78
2021-11-03 20:56:31,17.38,16.9,87.0,31.15,1023.0,11.0,0.0,-1424.23,6.65,3.34,282.95
2021-11-03 20:56:36,17.38,16.9,88.0,31.41,1023.0,10.0,0.0,-1410.07,6.83,3.28,287.15
2021-11-03 20:56:41,17.38,16.9,88.0,31.46,1023.0,11.0,0.0,-1367.72,6.74,3.23,284.62
2021-11-03 20:56:46,17.38,16.9,90.0,31.15,1023.0,11.0,0.0,-1311.56,6.69,3.3,286.3
2021-11-03 20:56:51,17.38,16.9,90.0,31.46,1023.0,11.0,0.0,-1523.99,6.65,3.28,283.78
2021-11-03 20:56:56,17.38,16.9,90.0,31.0,1023.0,11.0,0.0,-1325.57,6.91,3.26,282.95
2021-11-03 20:57:01,17.38,16.9,90.0,31.15,1023.0,10.0,0.0,-861.92,6.83,3.23,282.11
2021-11-03 20:57:06,17.38,16.9,90.0,31.0,1023.0,11.0,0.0,-1610.36,6.78,3.28,282.11
2021-11-03 20:57:11,17.38,16.9,90.0,31.46,1023.0,10.0,0.0,-822.25,6.83,3.32,281.27
2021-11-03 20:57:16,17.38,16.9,91.0,31.51,1023.0,11.0,0.0,-1452.62,6.65,3.34,286.3
2021-11-03 20:57:21,17.38,16.9,91.0,31.0,1023.0,11.0,0.0,-1269.68,6.74,3.28,282.95
2021-11-03 20:57:26,17.38,17.0,89.0,31.02,1023.0,11.0,0.0,-1424.23,6.83,3.17,287.99
2021-11-03 20:57:31,17.38,17.0,89.0,31.15,1023.0,11.0,0.0,-1269.68,6.78,3.21,288.84
2021-11-03 20:57:36,17.38,17.0,89.0,31.42,1023.0,11.0,0.0,-1610.36,6.65,3.26,282.95
2021-11-03 20:57:41,17.38,17.0,89.0,31.46,1023.0,11.0,0.0,-1009.1,6.87,3.21,283.78
2021-11-03 20:57:46,17.38,17.0,89.0,31.15,1023.0,11.0,0.0,-1800.27,6.74,3.3,282.11
2021-11-03 20:57:51,17.38,17.0,89.0,31.56,1023.0,11.0,0.0,-1269.68,6.83,3.3,285.46
2021-11-03 20:57:56,17.38,17.0,89.0,31.1,1023.0,11.0,0.0,-1214.15,6.74,3.28,286.3
2021-11-03 20:58:01,17.38,17.0,89.0,31.05,1023.0,11.0,0.0,-1339.59,6.87,3.26,282.11
2021-11-03 20:58:06,17.38,17.0,89.0,31.02,1023.0,11.0,0.0,-1228.0,7.0,3.32,282.11
2021-11-03 20:58:11,17.38,17.0,89.0,31.05,1023.0,10.0,0.0,-1595.91,6.96,3.32,284.62
2021-11-03 20:58:16,17.38,17.0,89.0,31.41,1023.0,11.0,0.0,-1381.81,7.04,3.25,286.3
2021-11-03 20:58:21,17.38,17.0,89.0,31.0,1023.0,10.0,0.0,-1297.58,6.87,3.32,284.62
2021-11-03 20:58:26,17.38,17.0,88.0,31.41,1023.0,11.0,0.0,-1424.23,6.78,3.36,284.62
2021-11-03 20:58:31,17.38,17.0,88.0,31.05,1023.0,10.0,0.0,-1076.89,6.87,3.28,283.78
2021-11-03 20:58:36,17.38,17.0,87.0,31.1,1023.0,11.0,0.0,-1311.56,6.83,3.36,283.78
2021-11-03 20:58:41,17.38,17.0,87.0,31.56,1023.0,11.0,0.0,-1395.93,6.87,3.25,287.99
2021-11-03 20:58:46,17.38,17.0,88.0,31.53,1023.0,11.0,0.0,-1610.36,6.65,3.32,287.15
2021-11-03 20:58:51,17.38,17.0,88.0,31.05,1023.0,11.0,0.0,-941.86,6.78,3.26,285.46
2021-11-03 20:58:56,17.38,17.0,88.0,31.0,1023.0,11.0,0.0,-1410.07,6.74,3.3,282.95
2021-11-03 20:59:01,17.38,17.0,88.0,31.46,1023.0,10.0,0.0,-1424.23,6.78,3.28,286.3
2021-11-03 20:59:06,17.38,17.0,89.0,31.02,1023.0,11.0,0.0,-1325.57,6.78,3.3,283.78
2021-11-03 20:59:11,17.38,17.0,89.0,31.46,1023.0,11.0,0.0,-1481.1,6.83,3.21,287.15
2021-11-03 20:59:16,17.38,17.0,88.0,30.69,1023.0,11.0,0.0,-1410.07,7.0,3.28,285.46
2021-11-03 20:59:21,17.38,17.0,88.0,31.15,1023.0,11.0,0.0,-1523.99,6.83,3.32,282.95
2021-11-03 20:59:26,17.38,17.0,90.0,31.42,1023.0,11.0,0.0,-915.12,6.87,3.34,287.15
2021-11-03 20:59:31,17.38,17.0,90.0,31.46,1023.0,11.0,0.0,-1770.81,6.69,3.28,286.3
2021-11-03 20:59:36,17.38,17.0,89.0,31.02,1023.0,11.0,0.0,-1214.15,6.69,3.34,285.46
2021-11-03 20:59:41,17.38,17.0,89.0,31.46,1023.0,11.0,0.0,-1481.1,6.69,3.23,283.78
2021-11-03 20:59:46,17.38,17.0,89.0,31.41,1023.0,11.0,0.0,-861.92,6.74,3.39,282.11
2021-11-03 20:59:51,17.38,17.0,89.0,31.0,1023.0,11.0,0.0,-1933.96,6.48,3.37,287.99
2021-11-03 20:59:56,17.38,17.0,89.0,31.42,1023.0,10.0,0.0,-1214.15,6.52,3.37,287.99
2021-11-03 21:00:01,17.38,17.0,89.0,31.0,1023.0,11.0,0.0,-1381.81,6.56,3.32,287.15
2021-11-03 21:00:06,17.38,17.0,87.0,31.02,1023.0,10.0,0.0,-1874.32,6.48,3.3,287.15
2021-11-03 21:00:11,17.38,17.0,87.0,31.15,1023.0,11.0,0.0,-1311.56,6.48,3.36,287.15
2021-11-03 21:00:16,17.38,17.0,88.0,31.42,1023.0,11.0,0.0,-1036.15,6.65,3.25,283.78
2021-11-03 21:00:21,17.31,17.0,88.0,31.46,1023.0,11.0,0.0,-1712.15,6.61,3.23,287.15
2021-11-03 21:00:26,17.38,17.0,88.0,31.0,1023.0,11.0,0.0,-1269.68,6.83,3.26,287.15
2021-11-03 21:00:31,17.38,17.0,88.0,31.15,1023.0,11.0,0.0,-1367.72,6.65,3.34,287.15
2021-11-03 21:00:36,17.38,17.0,88.0,31.42,1023.0,11.0,0.0,-1353.64,6.56,3.26,284.62
2021-11-03 21:00:41,17.38,17.0,88.0,31.15,1023.0,10.0,0.0,-1311.56,6.65,3.34,287.15
2021-11-03 21:00:46,17.31,17.0,89.0,31.0,1023.0,11.0,0.0,-1367.72,6.65,3.28,287.15
2021-11-03 21:00:51,17.31,17.0,89.0,31.15,1023.0,10.0,0.0,-1339.59,6.52,3.39,285.46
2021-11-03 21:00:56,17.38,17.0,89.0,31.0,1023.0,11.0,0.0,-1395.93,6.61,3.32,287.15
2021-11-03 21:01:01,17.31,17.0,89.0,31.56,1023.0,11.0,0.0,-1104.16,6.65,3.19,284.62
2021-11-03 21:01:06,17.31,17.0,89.0,31.05,1023.0,11.0,0.0,-1538.33,6.65,3.26,282.95
2021-11-03 21:01:11,17.31,17.0,89.0,31.44,1023.0,11.0,0.0,-1438.41,6.65,3.28,284.62
2021-11-03 21:01:16,17.31,17.0,90.0,31.15,1023.0,11.0,0.0,-1311.56,6.74,3.21,287.99
2021-11-03 21:01:21,17.31,17.0,90.0,31.46,1023.0,11.0,0.0,-1353.64,6.74,3.21,284.62
2021-11-03 21:01:26,17.31,17.0,89.0,31.12,1023.0,11.0,0.0,-1653.85,6.74,3.23,282.95
2021-11-03 21:01:31,17.31,17.0,89.0,31.44,1023.0,10.0,0.0,-1410.07,6.87,3.23,285.46
2021-11-03 21:01:36,17.38,17.0,89.0,31.12,1023.0,10.0,0.0,-1228.0,6.78,3.23,285.46
2021-11-03 21:01:41,17.38,17.0,89.0,31.05,1023.0,11.0,0.0,-1538.33,6.69,3.28,286.3
2021-11-03 21:01:46,17.31,17.1,88.0,31.1,1023.0,11.0,0.0,-1214.15,6.87,3.3,287.99
2021-11-03 21:01:51,17.31,17.1,88.0,31.46,1023.0,10.0,0.0,-1552.69,6.69,3.19,287.99
2021-11-03 21:01:56,17.31,17.0,89.0,31.1,1023.0,12.0,0.0,-1269.68,6.69,3.19,285.46
2021-11-03 21:02:01,17.31,17.0,89.0,30.98,1023.0,11.0,0.0,-1255.76,6.69,3.23,283.78
2021-11-03 21:02:06,17.38,17.0,88.0,31.53,1023.0,10.0,0.0,-1481.1,6.78,3.23,287.99
2021-11-03 21:02:11,17.31,17.0,88.0,31.56,1023.0,11.0,0.0,-1395.93,6.83,3.17,283.78
2021-11-03 21:02:16,17.31,17.0,87.0,31.41,1023.0,11.0,0.0,-968.69,6.83,3.21,283.78
2021-11-03 21:02:21,17.31,17.0,87.0,31.05,1023.0,10.0,0.0,-1395.93,6.74,3.21,282.11
2021-11-03 21:02:26,17.31,17.1,88.0,30.69,1023.0,11.0,0.0,-1381.81,6.83,3.17,287.99
2021-11-03 21:02:31,17.31,17.1,88.0,31.44,1023.0,11.0,0.0,-1214.15,6.87,3.19,287.15
2021-11-03 21:02:36,17.31,17.1,88.0,30.61,1023.0,10.0,0.0,-1297.58,6.83,3.26,283.78
2021-11-03 21:02:41,17.31,17.1,88.0,31.46,1023.0,11.0,0.0,-1438.41,6.91,3.25,282.95
2021-11-03 21:02:46,17.31,17.0,88.0,31.05,1023.0,11.0,0.0,-968.69,6.87,3.19,282.95
2021-11-03 21:02:51,17.38,17.0,88.0,31.46,1023.0,11.0,0.0,-1523.99,6.74,3.28,282.11
2021-11-03 21:02:56,17.31,17.0,89.0,30.71,1023.0,10.0,0.0,-1283.62,6.87,3.3,285.46
2021-11-03 21:03:01,17.31,17.0,89.0,31.56,1023.0,10.0,0.0,-1311.56,6.83,3.25,282.95
2021-11-03 21:03:06,17.31,17.1,90.0,30.61,1023.0,10.0,0.0,-1424.23,6.83,3.28,286.3
2021-11-03 21:03:11,17.31,17.1,90.0,31.46,1023.0,11.0,0.0,-1200.32,7.0,3.17,287.15
2021-11-03 21:03:16,17.31,17.1,90.0,30.69,1023.0,10.0,0.0,-1297.58,6.87,3.25,287.99
2021-11-03 21:03:21,17.31,17.1,90.0,31.46,1023.0,11.0,0.0,-1466.85,6.91,3.25,284.62
2021-11-03 21:03:26,17.38,17.2,89.0,31.0,1023.0,11.0,0.0,-835.45,6.87,3.17,287.15
2021-11-03 21:03:31,17.31,17.2,89.0,31.05,1023.0,10.0,0.0,-1829.82,6.74,3.21,283.78
2021-11-03 21:03:36,17.31,17.1,88.0,30.71,1023.0,11.0,0.0,-1339.59,7.0,3.15,285.46
2021-11-03 21:03:41,17.31,17.1,88.0,31.56,1023.0,11.0,0.0,-1325.57,6.96,3.21,282.95
2021-11-03 21:03:46,17.31,17.1,88.0,31.0,1023.0,11.0,0.0,-1624.84,6.78,3.21,282.11
2021-11-03 21:03:51,17.31,17.1,88.0,31.0,1023.0,10.0,0.0,-1424.23,6.96,3.28,287.15
2021-11-03 21:03:56,17.31,17.1,89.0,31.0,1023.0,10.0,0.0,-1241.87,7.0,3.36,282.95
2021-11-03 21:04:01,17.31,17.1,89.0,31.46,1023.0,10.0,0.0,-1381.81,7.04,3.25,282.95
2021-11-03 21:04:06,17.31,17.1,88.0,30.69,1023.0,11.0,0.0,-1172.74,7.0,3.21,287.99
2021-11-03 21:04:11,17.31,17.1,88.0,31.1,1023.0,11.0,0.0,-1829.82,6.74,3.34,285.46
2021-11-03 21:04:16,17.31,17.1,88.0,31.41,1023.0,10.0,0.0,-928.48,6.91,3.3,282.95
2021-11-03 21:04:21,17.31,17.1,88.0,31.46,1023.0,10.0,0.0,-1311.56,6.87,3.39,282.95
2021-11-03 21:04:26,17.31,17.1,87.0,31.0,1023.0,11.0,0.0,-1410.07,6.91,3.3,281.27
2021-11-03 21:04:31,17.31,17.1,87.0,31.0,1023.0,11.0,0.0,-1311.56,7.04,3.28,287.15
2021-11-03 21:04:36,17.31,17.1,88.0,31.41,1023.0,11.0,0.0,-1395.93,7.0,3.23,282.11
2021-11-03 21:04:41,17.31,17.1,88.0,31.51,1023.0,11.0,0.0,-1325.57,7.0,3.32,287.15
2021-11-03 21:04:46,17.31,17.1,87.0,31.41,1023.0,11.0,0.0,-1339.59,7.0,3.26,283.78
2021-11-03 21:04:51,17.31,17.1,87.0,31.05,1023.0,10.0,0.0,-1325.57,7.0,3.28,282.95
2021-11-03 21:04:56,17.31,17.0,87.0,31.07,1023.0,11.0,0.0,-1567.07,6.78,3.37,285.46
2021-11-03 21:05:01,17.38,17.0,87.0,31.46,1023.0,10.0,0.0,-1438.41,7.0,3.32,284.62
2021-11-03 21:05:06,17.31,17.0,88.0,31.41,1023.0,10.0,0.0,-1297.58,6.74,3.23,283.78
2021-11-03 21:05:11,17.31,17.0,88.0,31.51,1023.0,10.0,0.0,-1785.53,6.69,3.21,284.62
2021-11-03 21:05:16,17.31,17.0,88.0,31.41,1023.0,11.0,0.0,-955.26,6.78,3.32,285.46
